,player_id,Season,Date,Left,Joined,MV,Fee
2860,247250,18/19,"Aug3,2018",Girona,RealValladolid,€800k,€1.00m
2861,247250,17/18,"Jun30,2018",UDAlmería,Girona,€800k,Endofloan
2862,247250,17/18,"Jul11,2017",Girona,UDAlmería,€500k,loantransfer
2863,247250,15/16,"Jul1,2015",CEL'Hospitalet,Girona,€400k,freetransfer
2864,307519,21/22,"Jun30,2022",CádizCF,RealValladolid,€1.50m,Endofloan
2865,307519,21/22,"Jan6,2022",RealValladolid,CádizCF,€2.00m,loantransfer
2866,307519,18/19,"Jun30,2019",GranadaCF,RealValladolid,€5.00m,Endofloan
2867,307519,18/19,"Aug16,2018",RealValladolid,GranadaCF,€1.00m,loantransfer
2868,307519,18/19,"Aug15,2018",SevillaAtl.,RealValladolid,€1.00m,€500k
2869,307519,16/17,"Aug16,2016",Racing,SevillaAtl.,€300k,€400k
2870,882772,21/22,"Jul1,2021",CádizU19,CádizCFB,-,-
2871,882772,20/21,"Jul1,2020",BalóndeCádiz,CádizU19,-,-
2872,278404,21/22,"Jun30,2022",CDMirandés,CádizCF,€500k,Endofloan
2873,278404,21/22,"Jan6,2022",CádizCF,CDMirandés,€500k,loantransfer
2874,278404,21/22,"Jul27,2021",RMCastilla,CádizCF,€300k,freetransfer
2875,278404,20/21,"Jun30,2021",PaçosFerreira,RMCastilla,€300k,Endofloan
2876,278404,20/21,"Aug17,2020",RMCastilla,PaçosFerreira,€100k,loantransfer
2877,278404,18/19,"Jul1,2018",RealMadridU19,RMCastilla,-,-
2878,278404,16/17,"Jul1,2016",RealMadridU18,RealMadridU19,-,-
2879,278404,15/16,"Jul1,2015",RealMadridU17,RealMadridU18,-,-
2880,89733,17/18,"Aug7,2017",ElcheCF,CádizCF,€500k,freetransfer
2881,89733,16/17,"Aug31,2016",Espanyol,ElcheCF,€400k,freetransfer
2882,89733,15/16,"Jun30,2016",Reading,Espanyol,€750k,Endofloan
2883,89733,15/16,"Aug18,2015",Espanyol,Reading,€800k,loantransfer
2884,99559,18/19,"Jun30,2019",Extremadura,CádizCF,€400k,Endofloan
2885,99559,18/19,"Jan31,2019",CádizCF,Extremadura,€400k,loantransfer
2886,99559,17/18,"Jul17,2017",BarcelonaB,CádizCF,€400k,freetransfer
2887,99559,15/16,"Jan14,2016",UEOlot,BarcelonaB,-,?
2888,99559,15/16,"Sep1,2015",Llagostera,UEOlot,€200k,freetransfer
2889,246204,15/16,"Jul4,2015",Villanovense,CádizCF,-,freetransfer
2890,281755,20/21,"Aug4,2020",Getafe,CádizCF,€950k,€2.00m
2891,281755,19/20,"Jul21,2020",CádizCF,Getafe,€950k,Endofloan
2892,281755,19/20,"Aug30,2019",Getafe,CádizCF,€1.20m,loantransfer
2893,281755,18/19,"Jun30,2019",MálagaCF,Getafe,€1.20m,Endofloan
2894,281755,18/19,"Jan31,2019",Getafe,MálagaCF,€2.00m,loantransfer
2895,281755,18/19,"Jul26,2018",SDEibar,Getafe,€4.00m,€4.00m
2896,281755,17/18,"Jul1,2017",Alcorcón,SDEibar,€300k,€300k
2897,281755,16/17,"Jul19,2016",VillarrealCFB,Alcorcón,€300k,freetransfer
2898,281755,15/16,"Jul1,2015",Atl.MadridB,VillarrealCFB,-,freetransfer
2899,282406,21/22,"Jun30,2022",UDIbiza,CádizCF,€600k,Endofloan
2900,282406,21/22,"Jan29,2022",CádizCF,UDIbiza,€600k,loantransfer
2901,282406,21/22,"Sep2,2020",Albacete,CádizCF,€400k,freetransfer
2902,282406,20/21,"Sep2,2020",Getafe,Albacete,€400k,?
2903,282406,19/20,"Jul21,2020",Albacete,Getafe,€400k,Endofloan
2904,282406,19/20,"Jul12,2019",Getafe,Albacete,€600k,loantransfer
2905,282406,18/19,"Jun30,2019",SportingGijón,Getafe,€600k,Endofloan
2906,282406,18/19,"Aug22,2018",Getafe,SportingGijón,€900k,loantransfer
2907,282406,17/18,"Jul1,2017",RMCastilla,Getafe,€1.00m,€1.00m
2908,282406,16/17,"Jun30,2017",Getafe,RMCastilla,€1.00m,Endofloan
2909,282406,16/17,"Aug4,2016",RMCastilla,Getafe,€300k,loantransfer
2910,282406,15/16,"Jul1,2015",RealMadridC,RMCastilla,-,-
2911,412046,18/19,"Aug1,2018",MálagaU19,CádizCFB,-,freetransfer
2912,412046,17/18,"Jul1,2017",ValenciaU19,MálagaU19,-,freetransfer
2913,412046,16/17,"Jul1,2016",ValenciaCFYou,ValenciaU19,-,-
2914,131275,20/21,"Aug4,2020",Girona,CádizCF,€1.00m,€2.50m
2915,131275,19/20,"Jul21,2020",CádizCF,Girona,€800k,Endofloan
2916,131275,19/20,"Sep2,2019",Girona,CádizCF,€1.50m,Loanfee:€200k
2917,131275,17/18,"Jan30,2018",BarcelonaB,Girona,€1.50m,€1.75m
2918,131275,17/18,"Jul17,2017",CDOlimpia,BarcelonaB,€800k,€1.50m
2919,131275,16/17,"Jun30,2017",CDTenerife,CDOlimpia,€800k,Endofloan
2920,131275,15/16,"Aug5,2015",CDOlimpia,CDTenerife,-,loantransfer
2921,18644,20/21,"Aug4,2020",Al-NasrSC,CádizCF,€1.60m,freetransfer
2922,18644,18/19,"Sep18,2018",Besiktas,Al-NasrSC,€2.00m,freetransfer
2923,18644,17/18,"Aug4,2017",Valencia,Besiktas,€7.50m,€2.50m
2924,18644,16/17,"Jun30,2017",Middlesbrough,Valencia,€7.50m,Endofloan
2925,18644,16/17,"Jul20,2016",Valencia,Middlesbrough,€7.50m,loantransfer
2926,18644,15/16,"Jul1,2015",ManCity,Valencia,€18.00m,€28.00m
2927,177065,21/22,"Jun30,2022",CádizCF,Brighton,€1.00m,Endofloan
2928,177065,21/22,"Aug23,2021",Brighton,CádizCF,€2.00m,loantransfer
2929,177065,19/20,"Aug5,2020",Galatasaray,Brighton,€2.80m,Endofloan
2930,177065,19/20,"Sep2,2019",Brighton,Galatasaray,€6.00m,Loanfee:€700k
2931,177065,18/19,"Jul1,2018",Dep.LaCoruña,Brighton,€6.00m,€6.00m
2932,177065,16/17,"Jul22,2016",CórdobaCF,Dep.LaCoruña,€2.50m,€5.70m
2933,542819,21/22,"Jun30,2022",Bandirmaspor,CádizCF,€700k,Endofloan
2934,542819,21/22,"Jan31,2022",CádizCF,Bandirmaspor,€400k,loantransfer
2935,542819,21/22,"Jul10,2021",SutjeskaNiksic,CádizCF,€175k,?
2936,542819,17/18,"Jan1,2018",SutjeskaII,SutjeskaNiksic,-,-
2937,835794,21/22,"Jun30,2022",SanFernandoCD,CádizCFB,€300k,Endofloan
2938,835794,21/22,"Nov30,2021",CádizCFB,SanFernandoCD,€200k,loantransfer
2939,835794,21/22,"Jul1,2021",UCAMMurciaB,CádizCFB,-,freetransfer
2940,835794,20/21,"Sep12,2020",GWBulldogs,UCAMMurciaB,-,freetransfer
2941,835794,19/20,"Aug7,2019",Oklahoma,GWBulldogs,-,freetransfer
2942,835794,18/19,"Jul1,2018",CDCanillas,Oklahoma,-,freetransfer
2943,835794,17/18,"Jul1,2017",AnorthosisU21,CDCanillas,-,freetransfer
2944,835794,16/17,"Jul1,2016",AlmeríaU19,AnorthosisU21,-,freetransfer
2945,835794,15/16,"Jul1,2015",SwanseaYth.,AlmeríaU19,-,freetransfer
2946,165467,18/19,"Jan31,2019",Gimnàstic,RayoVallecano,€1.00m,€900k
2947,165467,18/19,"Jan30,2019",RayoVallecano,Gimnàstic,€1.00m,Endofloan
2948,165467,18/19,"Aug31,2018",Gimnàstic,RayoVallecano,€700k,loantransfer
2949,165467,16/17,"Aug16,2016",GranadaB,Gimnàstic,-,freetransfer
2950,165467,15/16,"Jul1,2015",UdineseU19,GranadaB,-,freetransfer
2951,283489,20/21,"Oct5,2020",RealMadrid,RayoVallecano,€1.80m,freetransfer
2952,283489,19/20,"Jul20,2020",Racing,RealMadrid,€1.80m,Endofloan
2953,283489,19/20,"Jul9,2019",RealMadrid,Racing,€1.00m,loantransfer
2954,283489,18/19,"Jan17,2019",RMCastilla,RealMadrid,€300k,-
2955,283489,16/17,"Jul1,2016",RealMadridU19,RMCastilla,-,-
2956,283489,15/16,"Jul1,2015",RealMadridU18,RealMadridU19,-,-
2957,260740,21/22,"Jun30,2022",Newell's,RayoVallecano,€1.80m,Endofloan
2958,260740,21/22,"Jan27,2022",RayoVallecano,Newell's,€2.00m,loantransfer
2959,260740,21/22,"Sep4,2021",WithoutClub,RayoVallecano,€2.50m,-
2960,260740,21/22,"Jul1,2021",Banfield,WithoutClub,€2.50m,-
2961,260740,16/17,"Jul1,2016",CABanfieldII,Banfield,€50k,-
2962,607780,21/22,"Jun30,2022",CFFuenlabrada,RayoVallecano,€600k,Endofloan
2963,607780,21/22,"Aug25,2021",RayoVallecano,CFFuenlabrada,€600k,loantransfer
2964,607780,20/21,"Aug1,2020",RayoB,RayoVallecano,-,-
2965,607780,19/20,"Jul1,2019",RayoU19,RayoB,-,-
2966,548186,20/21,"Oct8,2020",MálagaU19,RayoB,-,freetransfer
2967,548186,19/20,"Jul1,2019",RealMadridU18,MálagaU19,-,?
2968,548186,18/19,"Jul1,2018",RealMadridU17,RealMadridU18,-,-
2969,449796,18/19,"Jan31,2019",ReusDeportiu,RayoVallecano,€300k,freetransfer
2970,449796,18/19,"Jul1,2018",MarbellaFC,ReusDeportiu,€250k,freetransfer
2971,449796,17/18,"Jul1,2017",Navalcarnero,MarbellaFC,€200k,freetransfer
2972,449796,16/17,"Jul27,2016",CDMóstoles,Navalcarnero,-,freetransfer
2973,258475,21/22,"Jun30,2022",RayoVallecano,UDAlmería,€1.20m,Endofloan
2974,258475,21/22,"Aug31,2021",UDAlmería,RayoVallecano,€1.50m,loantransfer
2975,258475,20/21,"Aug22,2020",Chaves,UDAlmería,€1.20m,€1.30m
2976,258475,19/20,"Aug17,2020",UDAlmería,Chaves,€1.20m,Endofloan
2977,258475,19/20,"Aug14,2019",Chaves,UDAlmería,€1.50m,loantransfer
2978,258475,17/18,"Aug31,2017",Rad,Chaves,€900k,€400k
2979,240360,19/20,"Jul26,2019",Levante,RayoVallecano,€1.00m,€400k
2980,240360,18/19,"Jun30,2019",UDAlmería,Levante,€1.00m,Endofloan
2981,240360,18/19,"Aug31,2018",Levante,UDAlmería,€600k,loantransfer
2982,240360,17/18,"Jun30,2018",Albacete,Levante,€600k,Endofloan
2983,240360,17/18,"Aug4,2017",Levante,Albacete,€500k,loantransfer
2984,240360,16/17,"Aug14,2016",RacingClub,Levante,€800k,€750k
2985,240360,15/16,"Jun30,2016",UDAlmería,RacingClub,€600k,Endofloan
2986,240360,15/16,"Jan24,2016",RacingClub,UDAlmería,€600k,loantransfer
2987,240360,15/16,"Dec31,2015",Defensa,RacingClub,€600k,Endofloan
2988,717957,21/22,"Jun30,2022",CyDLeonesa,RayoVallecano,€500k,Endofloan
2989,717957,21/22,"Aug31,2021",RayoVallecano,CyDLeonesa,-,loantransfer
2990,717957,21/22,"Jul1,2021",RayoB,RayoVallecano,-,-
2991,717957,19/20,"Jul1,2019",RayoU19,RayoB,-,-
2992,37337,18/19,"Jan31,2019",GZHengfeng,RayoVallecano,€2.00m,freetransfer
2993,37337,17/18,"Jul10,2017",Watford,GZHengfeng,€6.00m,?
2994,37337,16/17,"Jun30,2017",Valencia,Watford,€6.00m,Endofloan
2995,37337,16/17,"Aug16,2016",Watford,Valencia,€8.50m,loantransfer
2996,37337,15/16,"Jan30,2016",Fiorentina,Watford,€8.00m,€5.30m
2997,37337,15/16,"Jul22,2015",AtléticoMadrid,Fiorentina,€10.00m,€5.00m
2998,623025,20/21,"Jul1,2020",RayoU19,RayoB,-,-
2999,623025,19/20,"Jul1,2019",ValenciaU19,RayoU19,-,?
3000,623025,18/19,"Jul1,2018",ValenciaU18,ValenciaU19,-,-
3001,628461,20/21,"Jul1,2020",Atl.MadridU19,RayoB,-,freetransfer
3002,628461,19/20,"Jul1,2019",Atl.MadleñoU18,Atl.MadridU19,-,-
3003,628461,18/19,"Jul1,2018",Atl.MadridU17,Atl.MadleñoU18,-,-
3004,341264,21/22,"Jul13,2021",RMCastilla,RayoVallecano,€3.00m,€2.00m
3005,341264,20/21,"Jun30,2021",RayoVallecano,RMCastilla,€3.00m,Endofloan
3006,341264,20/21,"Sep1,2020",RMCastilla,RayoVallecano,€250k,loantransfer
3007,341264,18/19,"Jul1,2018",RealMadridU19,RMCastilla,-,-
3008,341264,16/17,"Jul1,2016",RealMadridU18,RealMadridU19,-,-
3009,341264,15/16,"Jul1,2015",RealMadridU17,RealMadridU18,-,-
3010,206947,21/22,"Jun30,2022",RayoVallecano,RealSociedad,€1.80m,Endofloan
3011,206947,21/22,"Aug11,2021",RealSociedad,RayoVallecano,€3.50m,loantransfer
3012,206947,20/21,"Jun30,2021",SDEibar,RealSociedad,€3.50m,Endofloan
3013,206947,20/21,"Sep12,2020",RealSociedad,SDEibar,€2.40m,loantransfer
3014,206947,19/20,"Jul20,2020",CDLeganés,RealSociedad,€2.40m,Endofloan
3015,206947,19/20,"Sep2,2019",RealSociedad,CDLeganés,€3.00m,loantransfer
3016,206947,17/18,"Jul1,2017",RealSociedadB,RealSociedad,€300k,-
3017,206947,15/16,"Jul1,2015",Dijon,RealSociedadB,€150k,freetransfer
3018,85295,21/22,"Jul14,2021",UDAlmería,RayoVallecano,€1.00m,freetransfer
3019,85295,19/20,"Aug12,2019",FCMetz,UDAlmería,€1.00m,freetransfer
3020,85295,15/16,"Jul17,2015",Arouca,FCMetz,€1.50m,freetransfer
3021,608531,19/20,"Jun30,2020",UDSanse,RayoVallecano,€100k,Endofloan
3022,608531,19/20,"Aug15,2019",RayoVallecano,UDSanse,€50k,loantransfer
3023,608531,18/19,"Jun30,2019",UDMelilla,RayoVallecano,€50k,Endofloan
3024,608531,18/19,"Jan4,2019",RayoVallecano,UDMelilla,€50k,loantransfer
3025,608531,18/19,"Jan1,2019",RayoB,RayoVallecano,€50k,-
3026,608531,18/19,"Dec31,2018",Atl.Onubense,RayoB,€50k,Endofloan
3027,608531,18/19,"Aug20,2018",RayoB,Atl.Onubense,-,loantransfer
3028,608531,18/19,"Jul1,2018",RayoU19,RayoB,-,-
3029,380598,16/17,"Jul16,2016",CoruxoFC,RayoVallecano,€500k,freetransfer
3030,380598,15/16,"Jul1,2015",ValMiñorU19,CoruxoFC,-,freetransfer
3031,192009,21/22,"Jun30,2022",RayoVallecano,Athletic,€4.00m,Endofloan
3032,192009,21/22,"Aug31,2021",Athletic,RayoVallecano,€12.00m,loantransfer
3033,192009,17/18,"Jun30,2018",RayoVallecano,Athletic,€2.00m,Endofloan
3034,192009,17/18,"Aug1,2017",Athletic,RayoVallecano,€2.00m,loantransfer
3035,192009,16/17,"Jun30,2017",CDLeganés,Athletic,€2.00m,Endofloan
3036,192009,16/17,"Jul26,2016",Athletic,CDLeganés,€1.50m,loantransfer
3037,192009,16/17,"Jul1,2016",BilbaoAthletic,Athletic,€1.80m,-
3038,192009,15/16,"Jul1,2015",Athletic,BilbaoAthletic,€2.00m,-
3039,517753,19/20,"Jul1,2019",R.Majadahonda,RayoVallecano,€800k,freetransfer
3040,517753,17/18,"Jul1,2017",Alcobendas,R.Majadahonda,-,freetransfer
3041,517753,16/17,"Jul1,2016",RayoB,Alcobendas,-,?
3042,525578,21/22,"Jul28,2021",CFFuenlabrada,RayoVallecano,€800k,€1.00m
3043,525578,20/21,"Jul22,2020",UniãoMadeira,CFFuenlabrada,€325k,?
3044,525578,19/20,"Jul21,2020",CFFuenlabrada,UniãoMadeira,€325k,Endofloan
3045,525578,19/20,"Sep2,2019",UniãoMadeira,CFFuenlabrada,€450k,loantransfer
3046,525578,18/19,"Jun30,2019",Famalicão,UniãoMadeira,€450k,Endofloan
3047,525578,18/19,"Aug30,2018",UniãoMadeira,Famalicão,€275k,loantransfer
3048,525578,17/18,"Jul31,2017",DiambarsFC,UniãoMadeira,-,?
3049,629020,19/20,"Jul1,2019",RayoU19,RayoB,-,-
3050,560483,21/22,"Jul28,2021",CFFuenlabrada,RayoVallecano,€1.30m,€1.30m
3051,560483,17/18,"Jan1,2018",FuenlabradaB,CFFuenlabrada,-,-
3052,560483,17/18,"Jul1,2017",RayoB,FuenlabradaB,-,freetransfer
3053,560483,16/17,-,Linas-Montlhéry,RayoB,-,freetransfer
3054,30321,17/18,"Jul1,2017",Toulouse,RayoVallecano,€2.50m,freetransfer
3055,195605,21/22,"Jun30,2022",Al-AhliSC,RayoVallecano,€1.20m,Endofloan
3056,195605,21/22,"Jan5,2022",RayoVallecano,Al-AhliSC,€1.20m,loantransfer
3057,195605,18/19,"Jul27,2018",UDAlmería,RayoVallecano,€3.00m,€1.30m
3058,195605,15/16,"Aug31,2015",ManCity,UDAlmería,€500k,€500k
3059,257062,18/19,"Aug23,2018",CádizCF,RayoVallecano,€5.00m,€4.50m
3060,257062,16/17,"Jul19,2016",GranadaCF,CádizCF,€300k,freetransfer
3061,257062,15/16,"Jun30,2016",CádizCF,GranadaCF,-,Endofloan
3062,257062,15/16,"Aug4,2015",GranadaCF,CádizCF,-,loantransfer
3063,289272,21/22,"Jun30,2022",RayoVallecano,RealSociedad,€1.50m,Endofloan
3064,289272,21/22,"Aug10,2021",RealSociedad,RayoVallecano,€2.00m,loantransfer
3065,289272,19/20,"Jul21,2020",CDMirandés,RealSociedad,€800k,Endofloan
3066,289272,19/20,"Jul19,2019",RealSociedad,CDMirandés,€400k,loantransfer
3067,289272,18/19,"Aug14,2018",RealSociedadB,RealSociedad,€300k,-
3068,153427,18/19,"Aug31,2018",SDEibar,RayoVallecano,€1.00m,€750k
3069,153427,17/18,"Jun30,2018",RayoVallecano,SDEibar,€1.00m,Endofloan
3070,153427,17/18,"Jan31,2018",SDEibar,RayoVallecano,€1.50m,loantransfer
3071,153427,16/17,"Jul12,2016",Benfica,SDEibar,€2.00m,€1.50m
3072,153427,15/16,"Jun30,2016",RayoVallecano,Benfica,€2.00m,Endofloan
3073,153427,15/16,"Jul10,2015",Benfica,RayoVallecano,€2.00m,loantransfer
3074,888694,19/20,"Jul1,2019",RayoU19,RayoB,-,-
3075,891075,21/22,"Jul1,2021",ADTorrejón,RayoB,-,freetransfer
3076,891075,20/21,"Jul1,2020",ADTorrejónB,ADTorrejón,-,-
3077,891075,19/20,"Jul1,2019",OwnYouth,ADTorrejónB,-,-
3078,362086,19/20,"Jan23,2020",Ponferradina,RayoVallecano,€700k,€600k
3079,362086,17/18,"Aug18,2017",RealMurcia,Ponferradina,€200k,freetransfer
3080,256429,21/22,"Jun30,2022",RayoVallecano,RealValladolid,€3.00m,Endofloan
3081,256429,21/22,"Aug31,2021",RealValladolid,RayoVallecano,€3.00m,loantransfer
3082,256429,18/19,"Jan25,2019",CórdobaCF,RealValladolid,€3.00m,€3.00m
3083,256429,18/19,"Jan24,2019",Getafe,CórdobaCF,€3.00m,Endofloan
3084,256429,18/19,"Jul1,2018",CórdobaCF,Getafe,€2.00m,loantransfer
3085,256429,17/18,"Jul1,2017",RecreGranada,CórdobaCF,€250k,freetransfer
3086,256429,16/17,"Jun30,2017",RealMurcia,GranadaB,€250k,Endofloan
3087,256429,16/17,"Jan27,2017",GranadaB,RealMurcia,€250k,loantransfer
3088,256429,16/17,"Jan25,2017",AdelaideUnited,GranadaB,€250k,Endofloan
3089,256429,16/17,"Sep13,2016",GranadaB,AdelaideUnited,€250k,loantransfer
3090,256429,15/16,"Jan8,2016",Alcorcón,GranadaB,€200k,freetransfer
3091,256429,15/16,"Jul1,2015",Eldense,Alcorcón,€300k,freetransfer
3092,39152,21/22,"Sep4,2021",Galatasaray,RayoVallecano,€2.20m,freetransfer
3093,39152,19/20,"Sep2,2019",Monaco,Galatasaray,€10.00m,freetransfer
3094,39152,15/16,"Jun30,2016",Chelsea,Monaco,€23.00m,Endofloan
3095,39152,15/16,"Jul3,2015",Monaco,Chelsea,€35.00m,Loanfee:€7.00m
3096,531277,21/22,"Jun30,2022",CDTenerife,RayoVallecano,€1.20m,Endofloan
3097,531277,21/22,"Jan27,2022",RayoVallecano,CDTenerife,€1.20m,loantransfer
3098,531277,19/20,"Jul1,2019",CórdobaCF,RayoVallecano,€2.00m,€2.50m
3099,531277,18/19,"Jul1,2018",CórdobaCFB,CórdobaCF,€100k,-
3100,531277,17/18,"Jul1,2017",CórdobaU19,CórdobaCFB,-,-
3101,166683,21/22,"Jun30,2022",RayoVallecano,Alavés,€1.20m,Endofloan
3102,166683,21/22,"Jan31,2022",Alavés,RayoVallecano,€1.20m,loantransfer
3103,166683,21/22,"Aug20,2021",Girona,Alavés,€1.50m,€1.15m
3104,166683,20/21,"Oct9,2020",WithoutClub,Girona,€700k,-
3105,166683,20/21,"Oct5,2020",KAAGent,WithoutClub,€700k,-
3106,166683,19/20,"Jul31,2020",Orenburg,KAAGent,€700k,Endofloan
3107,166683,19/20,"Jan5,2020",KAAGent,Orenburg,€1.00m,loantransfer
3108,166683,18/19,"Jun30,2019",Sint-Truiden,KAAGent,€1.20m,Endofloan
3109,166683,18/19,"Jan25,2019",KAAGent,Sint-Truiden,€1.20m,loantransfer
3110,166683,18/19,"Jan24,2019",ZulteWaregem,KAAGent,€1.20m,Endofloan
3111,166683,18/19,"Aug13,2018",KAAGent,ZulteWaregem,€2.20m,loantransfer
3112,166683,17/18,"Jul2,2017",KASEupen,KAAGent,€3.00m,€3.85m
3113,166683,17/18,"Jul1,2017",Espanyol,KASEupen,€3.00m,€2.30m
3114,166683,16/17,"Jun30,2017",KASEupen,Espanyol,€3.00m,Endofloan
3115,166683,16/17,"Jul11,2016",Espanyol,KASEupen,€200k,Loanfee:€200k
3116,93747,21/22,"Jan29,2022",RayoVallecano,CDLeganés,€600k,freetransfer
3117,93747,19/20,"Jan31,2020",ElcheCF,RayoVallecano,€600k,€1.50m
3118,93747,18/19,"Feb6,2019",UDMelilla,ElcheCF,€300k,€300k
3119,93747,17/18,"Jul1,2017",MéridaAD,UDMelilla,€250k,freetransfer
3120,93747,16/17,"Jul22,2016",CDAlcoyano,MéridaAD,-,freetransfer
3121,93747,15/16,"Jul1,2015",SDCompostela,CDAlcoyano,-,freetransfer
3122,607779,21/22,"Jun30,2022",SDAmorebieta,RayoVallecano,€400k,Endofloan
3123,607779,21/22,"Jan18,2022",RayoVallecano,SDAmorebieta,€400k,loantransfer
3124,607779,20/21,"Jun30,2021",CDMirandés,RayoVallecano,€400k,Endofloan
3125,607779,20/21,"Oct5,2020",RayoVallecano,CDMirandés,€150k,loantransfer
3126,607779,19/20,"Jun30,2020",ValenciaB,RayoVallecano,€150k,Endofloan
3127,607779,19/20,"Sep2,2019",RayoVallecano,ValenciaB,-,loantransfer
3128,607779,19/20,"Jul1,2019",RayoB,RayoVallecano,-,-
3129,607779,18/19,"Jul1,2018",RayoU19,RayoB,-,-
3130,172015,15/16,"Aug7,2015",RealMadrid,Alavés,€800k,freetransfer
3131,298197,19/20,"Aug17,2020",UDAlmería,Alavés,€1.20m,Endofloan
3132,298197,19/20,"Jan13,2020",Alavés,UDAlmería,€1.50m,loantransfer
3133,298197,17/18,"Jul19,2017",ValenciaB,Alavés,€300k,€2.00m
3134,298197,15/16,"Jul1,2015",ValenciaU19,ValenciaB,-,-
3135,631693,21/22,"Jul1,2021",SanIgnacio,Depor.AlavésB,-,-
3136,631693,19/20,"Jul1,2019",AlavésU19,SanIgnacio,-,-
3137,631693,18/19,"Jul1,2018",DeportivoAlavés,AlavésU19,-,-
3138,631693,17/18,"Jul1,2017",RealSociedadY,DeportivoAlavés,-,freetransfer
3139,631693,16/17,"Jun30,2017",AntiguokoYth,RealSociedadY,-,Endofloan
3140,631693,16/17,"Jul1,2016",RealSociedadY,AntiguokoYth,-,loantransfer
3141,608382,20/21,"Aug19,2020",RMCastilla,Depor.AlavésB,-,freetransfer
3142,608382,19/20,"Jul21,2020",Atl.Albacete,RMCastilla,-,Endofloan
3143,608382,19/20,"Jul14,2019",RMCastilla,Atl.Albacete,-,loantransfer
3144,608382,19/20,"Jul1,2019",RealMadridU19,RMCastilla,-,-
3145,608382,18/19,"Jul1,2018",RealMadridU18,RealMadridU19,-,-
3146,608382,17/18,"Jul1,2017",RealMadridU17,RealMadridU18,-,-
3147,608382,15/16,"Jul1,2015",RCDMallorcaYo,RealMadridU17,-,?
3148,970490,21/22,"Jul1,2021",DeportivoAlavés,AlavésU19,-,-
3149,970490,19/20,"Jul1,2019",CFDammYouth,DeportivoAlavés,-,freetransfer
3150,970490,17/18,"Jul1,2017",BarçaYouth,CFDammYouth,-,freetransfer
3151,970493,20/21,"Jul1,2020",DeportivoAlavés,AlavésU19,-,-
3152,245893,21/22,"Jun30,2022",Alavés,Chelsea,€2.00m,Endofloan
3153,245893,21/22,"Aug20,2021",Chelsea,Alavés,€3.00m,loantransfer
3154,245893,20/21,"Jun30,2021",RSCAnderlecht,Chelsea,€3.00m,Endofloan
3155,245893,20/21,"Oct3,2020",Chelsea,RSCAnderlecht,€2.00m,loantransfer
3156,245893,19/20,"Jul23,2020",Reading,Chelsea,€2.00m,Endofloan
3157,245893,19/20,"Jul24,2019",Chelsea,Reading,€3.00m,loantransfer
3158,245893,18/19,"May31,2019",Reading,Chelsea,€3.00m,Endofloan
3159,245893,18/19,"Jan25,2019",Chelsea,Reading,€3.00m,loantransfer
3160,245893,18/19,"Jan24,2019",FCNantes,Chelsea,€3.00m,Endofloan
3161,245893,18/19,"Aug6,2018",Chelsea,FCNantes,€3.00m,Loanfee:€300k
3162,245893,17/18,"Jun30,2018",Vitesse,Chelsea,€3.00m,Endofloan
3163,245893,16/17,"Aug31,2016",Chelsea,Vitesse,€2.50m,loantransfer
3164,245893,15/16,"Jan30,2016",NewYorkRB,Chelsea,€150k,€4.60m
3165,127108,21/22,"Jul22,2021",Newcastle,Alavés,€4.50m,?
3166,127108,20/21,"Jun30,2021",Alavés,Newcastle,€4.50m,Endofloan
3167,127108,20/21,"Sep11,2020",Newcastle,Alavés,€4.80m,loantransfer
3168,127108,17/18,"Jul4,2017",SDEibar,Newcastle,€5.00m,€10.00m
3169,127108,16/17,"Jul1,2016",ManCity,SDEibar,€800k,€1.50m
3170,127108,15/16,"Jun30,2016",Girona,ManCity,€800k,Endofloan
3171,127108,15/16,"Aug29,2015",ManCity,Girona,€800k,loantransfer
3172,127108,15/16,"Aug28,2015",Girona,ManCity,€800k,€300k
3173,559979,20/21,"Jul22,2020",A.Malagueño,Depor.AlavésB,€150k,freetransfer
3174,559979,17/18,"Jul1,2017",MálagaU19,A.Malagueño,-,-
3175,559979,16/17,"Jul1,2016",AMFootball,MálagaU19,-,?
3176,177046,17/18,"Jul1,2017",Espanyol,Alavés,€1.00m,€400k
3177,177046,15/16,"Jul1,2015",RCDEspanyolB,Espanyol,€2.00m,-
3178,568158,20/21,"Aug4,2020",Depor.AlavésB,Alavés,€250k,-
3179,568158,19/20,"Jul1,2019",AlavésU19,Depor.AlavésB,-,-
3180,568158,18/19,"Jul1,2018",DeportivoAlavés,AlavésU19,-,-
3181,568158,17/18,"Jul1,2017",CDTenerifeYou,DeportivoAlavés,-,?
3182,249471,20/21,"Jun30,2021",SportingGijón,Alavés,€700k,Endofloan
3183,249471,20/21,"Sep28,2020",Alavés,SportingGijón,€725k,loantransfer
3184,249471,19/20,"Jul21,2020",RayoVallecano,Alavés,€725k,Endofloan
3185,249471,19/20,"Sep2,2019",Alavés,RayoVallecano,€900k,loantransfer
3186,249471,19/20,"Jul1,2019",Dep.LaCoruña,Alavés,€900k,freetransfer
3187,249471,17/18,"Jun30,2018",CDNumancia,Dep.LaCoruña,€600k,Endofloan
3188,249471,17/18,"Jan8,2018",Dep.LaCoruña,CDNumancia,€600k,loantransfer
3189,249471,16/17,"Jun30,2017",RCDMallorca,Dep.LaCoruña,€800k,Endofloan
